# _tick,_time,frames,mean_episode_return_0,loss_0,mean_episode_return_1,loss_1
1602,1714639612.395445,5126400,0.12561118602752686,102.68869018554688,-0.16458076238632202,102.03264617919922
1603,1714639612.4976718,5129600,0.12095154076814651,104.1555404663086,-0.16458076238632202,102.03264617919922
1604,1714639612.991818,5132800,0.12095154076814651,104.1555404663086,-0.16796573996543884,94.36390686035156
1605,1714639613.098287,5136000,0.12437601387500763,95.7542953491211,-0.16796573996543884,94.36390686035156
1606,1714639613.645493,5139200,0.12437601387500763,95.7542953491211,-0.158277690410614,95.90995788574219
1607,1714639613.743967,5142400,0.11877141147851944,102.40294647216797,-0.158277690410614,95.90995788574219
1608,1714639614.283107,5145600,0.11877141147851944,102.40294647216797,-0.15726350247859955,89.08057403564453
1609,1714639614.345061,5148800,0.11449417471885681,85.3946762084961,-0.15726350247859955,89.08057403564453
1610,1714639614.8704598,5152000,0.10790847986936569,81.50028991699219,-0.15726350247859955,89.08057403564453
1611,1714639614.87787,5155200,0.10790847986936569,81.50028991699219,-0.14784078299999237,77.90255737304688
1612,1714639615.4954429,5158400,0.10790847986936569,81.50028991699219,-0.14612284302711487,88.32221984863281
1613,1714639615.499983,5161600,0.10810074210166931,94.60324096679688,-0.14612284302711487,88.32221984863281
1614,1714639616.1069388,5164800,0.10621564835309982,111.22056579589844,-0.14612284302711487,88.32221984863281
1615,1714639616.1245701,5168000,0.10621564835309982,111.22056579589844,-0.13842833042144775,108.59231567382812
1616,1714639616.6894348,5171200,0.10201025754213333,80.30253601074219,-0.13842833042144775,108.59231567382812
1617,1714639616.7704551,5174400,0.10201025754213333,80.30253601074219,-0.1394542157649994,83.74237060546875
1618,1714639617.226444,5177600,0.09421450644731522,87.2956771850586,-0.1394542157649994,83.74237060546875
1619,1714639617.437034,5180800,0.09421450644731522,87.2956771850586,-0.1391541063785553,84.00259399414062
1620,1714639617.8981051,5184000,0.09494317322969437,86.32575225830078,-0.1391541063785553,84.00259399414062
1621,1714639618.03633,5187200,0.09494317322969437,86.32575225830078,-0.1372697502374649,86.75689697265625
1622,1714639618.538996,5190400,0.0935475155711174,75.79291534423828,-0.1372697502374649,86.75689697265625
1623,1714639618.6754391,5193600,0.0935475155711174,75.79291534423828,-0.1342063844203949,67.80719757080078
1624,1714639619.120039,5196800,0.08943763375282288,64.6889877319336,-0.1342063844203949,67.80719757080078
1625,1714639619.250247,5200000,0.08943763375282288,64.6889877319336,-0.1317339688539505,65.99037170410156
1626,1714639619.7361972,5203200,0.08493956923484802,60.194419860839844,-0.1317339688539505,65.99037170410156
1627,1714639619.927136,5206400,0.08493956923484802,60.194419860839844,-0.13218216598033905,56.420772552490234
1628,1714639620.307662,5209600,0.08516513556241989,60.567283630371094,-0.13218216598033905,56.420772552490234
1629,1714639620.608542,5212800,0.08516513556241989,60.567283630371094,-0.12867777049541473,59.030250549316406
1630,1714639620.9734342,5216000,0.08807826042175293,69.96907043457031,-0.12867777049541473,59.030250549316406
1631,1714639621.238351,5219200,0.08807826042175293,69.96907043457031,-0.11890686303377151,81.0479507446289
1632,1714639621.601544,5222400,0.08432532101869583,81.15542602539062,-0.11890686303377151,81.0479507446289
1633,1714639621.8801339,5225600,0.08432532101869583,81.15542602539062,-0.1260201334953308,68.34027099609375
1634,1714639622.1521778,5228800,0.08398508280515671,75.40514373779297,-0.1260201334953308,68.34027099609375
1635,1714639622.430188,5232000,0.08398508280515671,75.40514373779297,-0.12678375840187073,70.6148452758789
1636,1714639622.8617878,5235200,0.08135524392127991,73.15261840820312,-0.12678375840187073,70.6148452758789
1637,1714639623.1773992,5238400,0.08135524392127991,73.15261840820312,-0.12839250266551971,71.24407196044922
1638,1714639623.431623,5241600,0.0849088579416275,77.90209197998047,-0.12839250266551971,71.24407196044922
1639,1714639623.771224,5244800,0.0849088579416275,77.90209197998047,-0.12142287194728851,69.27124786376953
1640,1714639624.040746,5248000,0.08759447187185287,74.024658203125,-0.12142287194728851,69.27124786376953
1641,1714639624.431254,5251200,0.08759447187185287,74.024658203125,-0.12268374115228653,77.75993347167969
1642,1714639624.674921,5254400,0.08292463421821594,79.07071685791016,-0.12268374115228653,77.75993347167969
1643,1714639625.100631,5257600,0.08292463421821594,79.07071685791016,-0.12675239145755768,74.78077697753906
1644,1714639625.33862,5260800,0.07882409542798996,83.64620208740234,-0.12675239145755768,74.78077697753906
1645,1714639625.614594,5264000,0.07882409542798996,83.64620208740234,-0.1259753257036209,80.32679748535156
1646,1714639625.9476092,5267200,0.0780181735754013,74.50183868408203,-0.1259753257036209,80.32679748535156
1647,1714639626.344811,5270400,0.0780181735754013,74.50183868408203,-0.12435895949602127,65.76533508300781
1648,1714639626.539093,5273600,0.0722205713391304,69.61398315429688,-0.12435895949602127,65.76533508300781
1649,1714639627.040769,5276800,0.0722205713391304,69.61398315429688,-0.12273295223712921,76.70130157470703
1650,1714639627.1706638,5280000,0.07444743812084198,81.84088897705078,-0.12273295223712921,76.70130157470703
1651,1714639627.6371682,5283200,0.07444743812084198,81.84088897705078,-0.11873967200517654,80.86589050292969
1652,1714639627.776187,5286400,0.07628021389245987,77.20623779296875,-0.11873967200517654,80.86589050292969
1653,1714639628.233549,5289600,0.07628021389245987,77.20623779296875,-0.11454172432422638,100.284423828125
1654,1714639628.357012,5292800,0.07572561502456665,104.748046875,-0.11454172432422638,100.284423828125
1655,1714639628.8520808,5296000,0.07572561502456665,104.748046875,-0.11427154392004013,76.55207061767578
1656,1714639628.952671,5299200,0.07004941999912262,78.106201171875,-0.11427154392004013,76.55207061767578
1657,1714639629.497497,5302400,0.07004941999912262,78.106201171875,-0.11385690420866013,85.24421691894531
1658,1714639629.5992131,5305600,0.06901185214519501,96.26439666748047,-0.11385690420866013,85.24421691894531
1659,1714639630.186044,5308800,0.06901185214519501,96.26439666748047,-0.1104813665151596,75.67587280273438
1660,1714639630.211765,5312000,0.07398977130651474,74.22407531738281,-0.1104813665151596,75.67587280273438
1661,1714639630.749887,5315200,0.07398977130651474,74.22407531738281,-0.11133844405412674,85.69420623779297
1662,1714639630.798808,5318400,0.07719080150127411,88.91272735595703,-0.11133844405412674,85.69420623779297
1663,1714639631.353247,5321600,0.07663227617740631,85.61079406738281,-0.11133844405412674,85.69420623779297
1664,1714639631.363214,5324800,0.07663227617740631,85.61079406738281,-0.11504075676202774,83.37604522705078
1665,1714639631.990817,5328000,0.0776011273264885,78.17413330078125,-0.11504075676202774,83.37604522705078
